"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.order_info_1","Input.Pun_word_1","Input.Pun_alter_1","Input.Sentence1_1","Input.Sentence1_2","Input.Sentence1_3","Input.Sentence1_4","Input.Sentence1_5","Input.Sentence1_6","Input.order_info_2","Input.Pun_word_2","Input.Pun_alter_2","Input.Sentence2_1","Input.Sentence2_2","Input.Sentence2_3","Input.Sentence2_4","Input.Sentence2_5","Input.Sentence2_6","Answer.Sentence1_1","Answer.Sentence1_2","Answer.Sentence1_3","Answer.Sentence1_4","Answer.Sentence1_5","Answer.Sentence1_6","Answer.Sentence2_1","Answer.Sentence2_2","Answer.Sentence2_3","Answer.Sentence2_4","Answer.Sentence2_5","Answer.Sentence2_6","Answer.comment","Approve","Reject"
"3D3B8GE892LQVGRB8LDVZ4P3R5YP90","310QDH87LDT1OJXUW8YMAA8Z5LRRQO","Is it a pun?","Rate sentences based on whether they are puns","survey, language, pun","$1.00","Sun Dec 02 11:52:33 PST 2018","3","BatchId:3457181;OriginalHitTemplateId:920937336;","3600","259200","Sun Dec 09 11:52:33 PST 2018","","","33LK57MYLUZ50JN9U3GPVHRT7Z7ZSN","A2LMQ4497NMK3S","Submitted","Sun Dec 02 11:58:26 PST 2018","Sun Dec 02 12:04:49 PST 2018","Wed Dec 05 12:04:49 PST 2018","","","","383","100% (24/24)","100% (23/23)","0% (0/0)","5-4-2-3-1-0","butt","butt-but","is that pure rump roast ? nothing butt .","the grind did n't, and it was n't just his beauty butt the intensity of his gaze.","i smiled at her, but she did n't smile back, butt just stared straight ahead.","but as baldy lay in that locked box, i had nothing butt time.","he told me that telling lies would come back to bite me in the butt. '","further, she said, 'she said,' he said. butt, he was not a member of the country. '","5-2-0-4-3-1","eight","eight-eat","why was six afraid of seven ? because seven eight nine .","it's been a while since we've gone out to eight together. '","good, 'he said,' he said. eight was 'a very good thing.'","'yeah, well, riser does not have time to eight it.'","when moghul did n't take it, she added, 'you need to eight.","i knew this because his days went from being ten hours long to eight.","1","2","2","2","2","2","1","2","2","2","2","2","{}"
"3D3B8GE892LQVGRB8LDVZ4P3R5YP90","310QDH87LDT1OJXUW8YMAA8Z5LRRQO","Is it a pun?","Rate sentences based on whether they are puns","survey, language, pun","$1.00","Sun Dec 02 11:52:33 PST 2018","3","BatchId:3457181;OriginalHitTemplateId:920937336;","3600","259200","Sun Dec 09 11:52:33 PST 2018","","","3IUZPWIU1P13I55WE7NG5R6193PWKC","AZ9BZONG644TU","Submitted","Sun Dec 02 11:52:52 PST 2018","Sun Dec 02 12:09:58 PST 2018","Wed Dec 05 12:09:58 PST 2018","","","","1026","100% (5/5)","100% (1/1)","0% (0/0)","5-4-2-3-1-0","butt","butt-but","is that pure rump roast ? nothing butt .","the grind did n't, and it was n't just his beauty butt the intensity of his gaze.","i smiled at her, but she did n't smile back, butt just stared straight ahead.","but as baldy lay in that locked box, i had nothing butt time.","he told me that telling lies would come back to bite me in the butt. '","further, she said, 'she said,' he said. butt, he was not a member of the country. '","5-2-0-4-3-1","eight","eight-eat","why was six afraid of seven ? because seven eight nine .","it's been a while since we've gone out to eight together. '","good, 'he said,' he said. eight was 'a very good thing.'","'yeah, well, riser does not have time to eight it.'","when moghul did n't take it, she added, 'you need to eight.","i knew this because his days went from being ten hours long to eight.","1","2","2","2","2","2","1","2","2","2","2","2","{}"
"3D3B8GE892LQVGRB8LDVZ4P3R5YP90","310QDH87LDT1OJXUW8YMAA8Z5LRRQO","Is it a pun?","Rate sentences based on whether they are puns","survey, language, pun","$1.00","Sun Dec 02 11:52:33 PST 2018","3","BatchId:3457181;OriginalHitTemplateId:920937336;","3600","259200","Sun Dec 09 11:52:33 PST 2018","","","3PJUZCGDJ7A8B8QNC7GL12PZG2B98H","ABPN0L4LP58U","Submitted","Sun Dec 02 11:53:08 PST 2018","Sun Dec 02 11:56:12 PST 2018","Wed Dec 05 11:56:12 PST 2018","","","","184","100% (13/13)","100% (13/13)","100% (12/12)","5-4-2-3-1-0","butt","butt-but","is that pure rump roast ? nothing butt .","the grind did n't, and it was n't just his beauty butt the intensity of his gaze.","i smiled at her, but she did n't smile back, butt just stared straight ahead.","but as baldy lay in that locked box, i had nothing butt time.","he told me that telling lies would come back to bite me in the butt. '","further, she said, 'she said,' he said. butt, he was not a member of the country. '","5-2-0-4-3-1","eight","eight-eat","why was six afraid of seven ? because seven eight nine .","it's been a while since we've gone out to eight together. '","good, 'he said,' he said. eight was 'a very good thing.'","'yeah, well, riser does not have time to eight it.'","when moghul did n't take it, she added, 'you need to eight.","i knew this because his days went from being ten hours long to eight.","1","2","2","2","2","2","1","2","2","2","2","2","{}"
"31ANT7FQN8WFHCRBMIS9EFIAJI5H5W","310QDH87LDT1OJXUW8YMAA8Z5LRRQO","Is it a pun?","Rate sentences based on whether they are puns","survey, language, pun","$1.00","Sun Dec 02 11:52:33 PST 2018","3","BatchId:3457181;OriginalHitTemplateId:920937336;","3600","259200","Sun Dec 09 11:52:33 PST 2018","","","345LHZDEDYMKU38KY1GG6H42D1T3UA","A3696JXTRKL2FI","Submitted","Sun Dec 02 11:52:47 PST 2018","Sun Dec 02 11:55:26 PST 2018","Wed Dec 05 11:55:26 PST 2018","","","","159","100% (79/79)","0% (0/0)","0% (0/0)","0-1-5-2-4-3","butter","butter-better","going to come up with the butter a 'very good' approach to the world's economic crisis, the world's biggest economic climate.","she laughed, and the guy showed up with a plate of toast and peanut butter.","why did the dairy churn ? the less said , the butter . . .","'so, i had butter get to it, had n't i?'","gourmet gourmet did n't, well, there was no butter way to go.","well, gourmet did it, he thought, i'd butter be right.","0-1-4-2-3-5","seas","seas-seize","good, 'he said,' he said, the seas - and - a - - - half member of the party.","they had left all of those features in the world above, in their graves, their funeral pyres, their seas.","gulls watched gently that i rest for a few minutes, i nodded but never closed my eyes, as i knew that sleep would seas me immediately.","to make a longer story shorter, nowadays when i open my eyes at dawn i'm already prepped to seas the day.","as gull speak, assistant us attorney rita maloney is asking a judge for a warrant to seas it. '","sailors like to seas opportunities .","1","2","1","1","1","1","2","2","1","1","1","1","{}"
"31ANT7FQN8WFHCRBMIS9EFIAJI5H5W","310QDH87LDT1OJXUW8YMAA8Z5LRRQO","Is it a pun?","Rate sentences based on whether they are puns","survey, language, pun","$1.00","Sun Dec 02 11:52:33 PST 2018","3","BatchId:3457181;OriginalHitTemplateId:920937336;","3600","259200","Sun Dec 09 11:52:33 PST 2018","","","38F71OA9GUQWX7J49UQWGGC535UMF9","A1MJVTR0PCKBWW","Submitted","Sun Dec 02 11:52:51 PST 2018","Sun Dec 02 12:15:55 PST 2018","Wed Dec 05 12:15:55 PST 2018","","","","1384","100% (886/888)","100% (16/16)","0% (0/0)","0-1-5-2-4-3","butter","butter-better","going to come up with the butter a 'very good' approach to the world's economic crisis, the world's biggest economic climate.","she laughed, and the guy showed up with a plate of toast and peanut butter.","why did the dairy churn ? the less said , the butter . . .","'so, i had butter get to it, had n't i?'","gourmet gourmet did n't, well, there was no butter way to go.","well, gourmet did it, he thought, i'd butter be right.","0-1-4-2-3-5","seas","seas-seize","good, 'he said,' he said, the seas - and - a - - - half member of the party.","they had left all of those features in the world above, in their graves, their funeral pyres, their seas.","gulls watched gently that i rest for a few minutes, i nodded but never closed my eyes, as i knew that sleep would seas me immediately.","to make a longer story shorter, nowadays when i open my eyes at dawn i'm already prepped to seas the day.","as gull speak, assistant us attorney rita maloney is asking a judge for a warrant to seas it. '","sailors like to seas opportunities .","1","2","1","1","1","1","2","1","1","1","1","1","{}"
"31ANT7FQN8WFHCRBMIS9EFIAJI5H5W","310QDH87LDT1OJXUW8YMAA8Z5LRRQO","Is it a pun?","Rate sentences based on whether they are puns","survey, language, pun","$1.00","Sun Dec 02 11:52:33 PST 2018","3","BatchId:3457181;OriginalHitTemplateId:920937336;","3600","259200","Sun Dec 09 11:52:33 PST 2018","","","3TXD01ZLD5B5CZROYFLZGMW8R1OU4L","A3FOKP72T5I4FR","Submitted","Sun Dec 02 11:52:44 PST 2018","Sun Dec 02 12:01:39 PST 2018","Wed Dec 05 12:01:39 PST 2018","","","","535","100% (499/499)","100% (3/3)","0% (0/0)","0-1-5-2-4-3","butter","butter-better","going to come up with the butter a 'very good' approach to the world's economic crisis, the world's biggest economic climate.","she laughed, and the guy showed up with a plate of toast and peanut butter.","why did the dairy churn ? the less said , the butter . . .","'so, i had butter get to it, had n't i?'","gourmet gourmet did n't, well, there was no butter way to go.","well, gourmet did it, he thought, i'd butter be right.","0-1-4-2-3-5","seas","seas-seize","good, 'he said,' he said, the seas - and - a - - - half member of the party.","they had left all of those features in the world above, in their graves, their funeral pyres, their seas.","gulls watched gently that i rest for a few minutes, i nodded but never closed my eyes, as i knew that sleep would seas me immediately.","to make a longer story shorter, nowadays when i open my eyes at dawn i'm already prepped to seas the day.","as gull speak, assistant us attorney rita maloney is asking a judge for a warrant to seas it. '","sailors like to seas opportunities .","1","2","1","1","1","1","2","2","2","1","2","1","{}"
"3NKW03WTLM1M7O5Y192CDTNOU25WQO","310QDH87LDT1OJXUW8YMAA8Z5LRRQO","Is it a pun?","Rate sentences based on whether they are puns","survey, language, pun","$1.00","Sun Dec 02 11:52:33 PST 2018","3","BatchId:3457181;OriginalHitTemplateId:920937336;","3600","259200","Sun Dec 09 11:52:33 PST 2018","","","3A1COHJ8NKP1QE86AJ4DEJNNZGR8HG","A1HKYY6XI2OHO1","Submitted","Sun Dec 02 12:32:01 PST 2018","Sun Dec 02 13:22:29 PST 2018","Wed Dec 05 13:22:29 PST 2018","","","","3028","100% (2785/2785)","0% (0/0)","0% (0/0)","3-1-4-2-5-0","presence","presence-present","but trespasser seem to see all those position changes right now - in the presence.","i shot to my feet, suddenly desperate to be anywhere but in his presence.","'yes, there, promise to warn her,' i say, back in the presence.","but he'd also been there more than once when i needed him, past and presence.","to some christmas is about other people ' s presence .","google, however, is one of the presence - out, i'm sure that i'm going to be a good idea.","4-1-3-0-2-5","sole","sole-soul","a o was where to strike first - at the man's heart and sole.","shaking her head, she finished quickly, 'uncle lucian had purchased the ship with the sole purpose of sinking it.","when successor'd loved me, it was with all of his heart and sole.","gordon brown, the prime minister, said that he was one of the sole, which has been published last year, is a major factor.","'he's just an old guy,' she said, staring deep into my sole.","he owned a fish farm until he poured out his sole .","2","2","2","2","1","2","2","2","2","2","2","1","{}"
"3NKW03WTLM1M7O5Y192CDTNOU25WQO","310QDH87LDT1OJXUW8YMAA8Z5LRRQO","Is it a pun?","Rate sentences based on whether they are puns","survey, language, pun","$1.00","Sun Dec 02 11:52:33 PST 2018","3","BatchId:3457181;OriginalHitTemplateId:920937336;","3600","259200","Sun Dec 09 11:52:33 PST 2018","","","3HMVI3QICKM519EALYZML9VIB5Q1YE","AVBRJBJONL47I","Submitted","Sun Dec 02 11:52:56 PST 2018","Sun Dec 02 12:38:35 PST 2018","Wed Dec 05 12:38:35 PST 2018","","","","2739","100% (494/494)","100% (18/18)","0% (0/0)","3-1-4-2-5-0","presence","presence-present","but trespasser seem to see all those position changes right now - in the presence.","i shot to my feet, suddenly desperate to be anywhere but in his presence.","'yes, there, promise to warn her,' i say, back in the presence.","but he'd also been there more than once when i needed him, past and presence.","to some christmas is about other people ' s presence .","google, however, is one of the presence - out, i'm sure that i'm going to be a good idea.","4-1-3-0-2-5","sole","sole-soul","a o was where to strike first - at the man's heart and sole.","shaking her head, she finished quickly, 'uncle lucian had purchased the ship with the sole purpose of sinking it.","when successor'd loved me, it was with all of his heart and sole.","gordon brown, the prime minister, said that he was one of the sole, which has been published last year, is a major factor.","'he's just an old guy,' she said, staring deep into my sole.","he owned a fish farm until he poured out his sole .","2","2","2","1","2","2","2","2","2","2","2","1","{}"
"3NKW03WTLM1M7O5Y192CDTNOU25WQO","310QDH87LDT1OJXUW8YMAA8Z5LRRQO","Is it a pun?","Rate sentences based on whether they are puns","survey, language, pun","$1.00","Sun Dec 02 11:52:33 PST 2018","3","BatchId:3457181;OriginalHitTemplateId:920937336;","3600","259200","Sun Dec 09 11:52:33 PST 2018","","","3RKNTXVS3NSLXQDQSA48GLKEKYX4AK","ABPN0L4LP58U","Submitted","Sun Dec 02 12:39:55 PST 2018","Sun Dec 02 12:57:07 PST 2018","Wed Dec 05 12:57:07 PST 2018","","","","1032","100% (13/13)","100% (13/13)","100% (12/12)","3-1-4-2-5-0","presence","presence-present","but trespasser seem to see all those position changes right now - in the presence.","i shot to my feet, suddenly desperate to be anywhere but in his presence.","'yes, there, promise to warn her,' i say, back in the presence.","but he'd also been there more than once when i needed him, past and presence.","to some christmas is about other people ' s presence .","google, however, is one of the presence - out, i'm sure that i'm going to be a good idea.","4-1-3-0-2-5","sole","sole-soul","a o was where to strike first - at the man's heart and sole.","shaking her head, she finished quickly, 'uncle lucian had purchased the ship with the sole purpose of sinking it.","when successor'd loved me, it was with all of his heart and sole.","gordon brown, the prime minister, said that he was one of the sole, which has been published last year, is a major factor.","'he's just an old guy,' she said, staring deep into my sole.","he owned a fish farm until he poured out his sole .","2","2","2","2","1","2","2","2","2","2","2","2","{}"
"3BDORL6HKK7D5RETXXRB6PQQY8PRCB","310QDH87LDT1OJXUW8YMAA8Z5LRRQO","Is it a pun?","Rate sentences based on whether they are puns","survey, language, pun","$1.00","Sun Dec 02 11:52:33 PST 2018","3","BatchId:3457181;OriginalHitTemplateId:920937336;","3600","259200","Sun Dec 09 11:52:33 PST 2018","","","35H6S234SBU2675NG26658O6OCA65B","ACJ6NSCIWMUZI","Submitted","Sun Dec 02 12:32:00 PST 2018","Sun Dec 02 12:34:53 PST 2018","Wed Dec 05 12:34:53 PST 2018","","","","173","100% (13/13)","0% (0/0)","0% (0/0)","2-4-1-3-0-5","warship","warship-worship","he was clearly determined to join his buddy and engage in a some much - deserved hero - warship.","and the barbarians set up a cult, and he executed anyone who did n't warship him.","joni continued, 'if cesium is our main power source, i would think you would want more than a single warship guarding it.'","your god, if destroyer sits with us, and i must confess i am prepared to warship him, is strong.",", 'she said,' she said, 'she said,' she said, 'she said,' she said, 'she said,' she said, 'she said,' she said, 'he said,' he said, the warship of the new york times, and you're going to be able to get the money.","a chaplain on the sea leads the soldiers in their warship .","2-0-1-3-5-4","reel","reel-real","when i'm with you, i want to be around the reel you.","gordon brown, however, is to reel states of the country, the world's largest economy, the world's biggest economy.","yune answered, sounding excited at the prospect of testing something he had n't tested yet, 'on the side of the reel is a digital read out.","","old fishermen never die , they just get reel tired .","","1","2","2","2","2","1","2","2","2","2","1","2","{}"
